ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-253448,2026-05-19 08:47,2026-05-19 09:04,2026-05-22 09:37,resolved,voice,C108798,VR902186,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3038,0,,,,N,"team,
refnd was promised 7 days ago & nothing
bahut pareshan hu",Cx says refund not credited. Checked reverse pickup QC status. ARN shared with cx.,helpdesk
TK-253450,2026-05-19 08:48,2026-05-19 08:50,2026-05-24 09:09,resolved,chat,C101492,VR908998,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3028,0,3,,,N,I have been a loyal customer and this is how you treat me. Got Strata 2 from Amazon recently. order status stuck on shipped since 10 May. I already called the courier. Escalate this to someone senior,ticket raised for ord not delivered. checked awb with courier. re-shipped from warehouse. will monitor.,helpdesk
TK-253451,2026-05-19 09:04,2026-05-19 10:05,2026-05-19 10:21,resolved,social,C107662,VR909663,VA-SP-ORB,Other,Normal,Chat Frontline,A3011,0,4,960,CANCEL,N,"Product: the Orbit smrat speaker
Order: VR909663
Purchased: 18/05
Issue: my son orrdered this without asking, please reverse
Tried: tried cancel button, greyed out
Expected: refund",as discussed,helpdesk
TK-253453,2026-05-19 09:35,2026-05-19 09:56,2026-05-19 10:17,resolved,voice,C104688,VR883128,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,3,,,N,"[IVR transcript] THE PAGE FAILED AFTER I PAAID AND NOW NOTHING SHOWS IN MY ACCOUNT, PLEASSE CALL ME ON MY REGISTERED NUMBER","cx says payment debited, no ord. checked pg dashboard for txn. ord manually created.",helpdesk
TK-253454,2026-05-19 09:38,2026-05-19 11:03,2026-05-19 11:21,resolved,email,C105670,,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,4,,,N,Pathetic exxperience honestly.  This is regrding the Pulse 2 earbuds. coupon code not working. I already tried in caps. Refund. Now.,cx: promo code invalid | checked coupon validity -> store credit issued,helpdesk
TK-253455,2026-05-19 10:57,2026-05-19 17:03,2026-05-19 17:21,resolved,email,C105512,VR905010,VA-EB-PL1,Other,Normal,Email Frontline,A3019,0,2,,,N,"Hi Vireo support,
Ordered Pulse earbdus aroud Diwali. Everyone on my clals says I sound lkie I'm underwater.
I checked mic permissions.
Please resolve asap.
Plesae revert","mic not working on calls | checked mic permissions on phone -> permissions fixed, resolved (sop 2.7) ~Kavya",helpdesk
TK-253456,2026-05-19 10:59,2026-05-19 12:45,2026-05-19 12:59,resolved,email,C101077,VR881861,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3028,0,5,,,N,"hi sir
i haven't recieved my order
kal se
pulse 2 buds
urgent",issue: order not delivered | checked awb with courier -> re-shipped from warehouse,helpdesk
TK-253457,2026-05-19 12:29,2026-05-19 15:27,2026-05-21 15:50,resolved,email,C105895,,VA-SW-NX2,Billing & Payments,Normal,Billing,A3033,0,,5199,RETURN-QC-OK,N,"hi
where is the money for the return
anone there",closed ~Diya,helpdesk
TK-253458,2026-05-19 13:36,2026-05-19 16:54,2026-05-19 17:26,resolved,email,C103247,,VA-EB-PL2,Other,Normal,Email Frontline,A3019,0,,,,N,"Hello,
Ordered the Pulse 2 earbuds recently. I have to charge it twice a day now, it used to last days.
I turned off always-on display. Nothing changed.
Please help.
Thank u Ankit",escalated to warranty. issue: battery draining fast. checked fw 2.7.5. (sop 4.2) ~Kavya,helpdesk
TK-253460,2026-05-19 14:12,2026-05-19 17:38,2026-05-19 18:04,resolved,email,C101189,VR907092,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,"Product: the Pulse 2 earbuds
Order: VR907092
Purchased: May 10
Issue: package not delivered even after 8 days
Tried: checked the tracking page daily
Expected: resolution",ticket raised for order not delivered. conf address w/ cx. re-shipped from warehouse. will monitor.,helpdesk
TK-253461,2026-05-19 15:52,2026-05-19 15:57,2026-05-19 16:15,resolved,chat,C105773,VR884431,VA-NB-ARC,Connectivity,Normal,Chat Frontline,A3013,0,4,,,N,"Hey, Got my Arc from vireo.in 3 weeks back. Bluetooth keeps cutting out. Please resollve asap.",cx reached out - bt dropouts. chk interference sources. replacement raised. ~Ayaan,helpdesk
TK-253462,2026-05-19 16:56,2026-05-19 18:53,2026-05-19 19:30,resolved,voice,C107884,VR883692,VA-EB-AIR,Connectivity,Normal,Voice Frontline,A3025,0,,720,GW-OTHER,N,[IVR transcript] hi random disconnects during calls airlite earbuds pls reply,cx says connection dropping. chk interference sources. fw update rslvd. cx informed.,helpdesk
TK-253463,2026-05-19 17:34,2026-05-20 00:27,2026-05-28 05:18,resolved,email,C105976,VR903269,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3043,0,,,,N,"I have been a loyal customer and this is how you treat me. Bought the Pulse 2 earbuds around February 27 from vireo.in. what is the status of my warranty claim. I already emailed twice. I want a replacement or refund, nothing else.","wty claim status | followed up w/ service centre -> cx updated, eta shared",helpdesk
TK-253465,2026-05-19 19:20,2026-05-19 19:22,2026-05-24 19:32,resolved,chat,C101669,,VA-SP-MINI,Delivery & Shipping,Low,Logistics,A3031,0,3,,,N,"Dear Sir/Madam,

I am writng with reference to my order of Orbit Mini placed on 09/05. TRACKING HAS SAID OUT FOR DELIVERY FOR A WEEK NOW. I have checked the tracking page daily. I request you to look into this matter at the earliest.

Regards,
Suresh Iyer","1. dlvry delayed
2. Raised ticket w/ crr partner
3. Re-shipped from warehouse",helpdesk
TK-253466,2026-05-19 19:23,2026-05-19 19:36,2026-05-20 20:03,resolved,chat,C105842,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,3,3499,RETURN-QC-OK,N,Pathetic experience honestly.  This is regarding my Pulse 2. stll waiting for my refund. I alrady emailed twice. Fix this or I am posting on twitter,"1. rfnd delay
2. Checked rfnd status on PG
3. Refunded Rs 3499",helpdesk
TK-253468,2026-05-19 19:46,2026-05-19 21:15,2026-05-19 21:33,resolved,email,C102193,VR897785,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3029,0,4,,,N,"not acceptable at this price.  i bought strata 3 on 16 may. my son ordered this without asking, please reverse. i already tried cancel button, greyed out. i want a replacement or refund, nothing else","contact re ord cancellation. chk shipment status. already shipped, adv rto/return. closing. [closed]",helpdesk
TK-253469,2026-05-19 21:40,2026-05-20 00:05,2026-05-22 00:28,resolved,email,C106682,VR898347,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,4,700,RETURN-QC-OK,N,u picked up teh item 15 days ago and my money hasn't come bck,issue: refund delay | checked refund status on pg -> full refund processed (700),helpdesk
TK-253471,2026-05-19 22:32,2026-05-20 00:58,2026-05-20 01:30,resolved,email,C109338,VR901532,VA-SW-NX2,Charging & Battery,Normal,Email Frontline,A3001,0,2,,,N,"Still not fixed after your last 'resolution'., battery life has droped to almost nothing",issue: poor battery backup | cheked usage pattern with cx -> escalated to warranty -SK,helpdesk
TK-253472,2026-05-19 22:35,2026-05-19 22:36,2026-05-19 22:46,closed,chat,C102231,,VA-AC-CASE,Product Enquiry,Normal,Chat Frontline,A3001,0,,,,N,will this survive a shower.  please call me on my regiistered number,cx: compatibility query | shared compatibility info -> cx satisfied -SK,helpdesk
TK-253473,2026-05-19 22:57,2026-05-20 01:31,2026-05-20 02:03,resolved,email,C102794,VR907021,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3001,0,,,,N,"Hi Vireo support, Order VR907021 (pulse 2 buds). Distorted audio at high volume. What do I do now?",static noise in audio | checked with differnet source -> replacement raised -SK,helpdesk
TK-253474,2026-05-20 00:32,2026-05-20 04:56,2026-05-20 05:36,resolved,email,C103192,VR890070,VA-EB-PL1,Audio Quality,Normal,Email Frontline,A3003,0,4,,,Y,"Folloiwng up on my earlier comlpaint - nohting has changed., a hiss that wasn't there when I bought it, VR890070","repeat contact - previous fix did not hold. Reported: audio distortion. Checked with different source. FW update, cx to monitor. Closing. //ROH",helpdesk
TK-253475,2026-05-20 03:53,2026-05-20 03:53,2026-05-20 04:27,resolved,chat,C104939,VR889526,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3002,0,,,,N,"hey
battery backup is terrible now
the pulse 2 earbuds vr889526
pls reply",cx: battery draining faast | checked fw 3.5.7 -> replacement raised after test,helpdesk
TK-253476,2026-05-20 04:14,2026-05-20 07:18,2026-05-20 07:38,resolved,email,C103815,VR882132,VA-SW-FIT,Product Enquiry,Normal,Email Frontline,A3020,0,4,,,N,"Hi Vireo support,
the fit band purchased 2 weeks ago, order VR882132. Is the fit bad compatible with my TV.
Can someone fix this?
Please revert Ankit",reported: compatibility query. shared spec sheet. query answered.,helpdesk
TK-253478,2026-05-20 07:54,2026-05-20 09:18,2026-05-22 09:29,resolved,email,C106694,VR892570,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3038,0,4,,,N,"hi sir
nobody came for the pickup
kal se
the pulse buds VR892570","Contact re pickup not done. Re-raised pickup with courier. Pickup done, refund initiated.",helpdesk
TK-253479,2026-05-20 07:57,2026-05-20 08:00,2026-05-20 08:37,resolved,chat,C104075,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3004,0,,,,N,"random disconnects during calls
i want a replacement","customer states connection dropping. checked fw 1.5.6. advised, cx will monitor.",helpdesk
TK-253480,2026-05-20 08:47,2026-05-20 08:52,2026-05-20 09:12,resolved,chat,C101213,VR896148,VA-HP-ST2,App & Firmware,Normal,Chat Frontline,A3004,0,,,,N,"To the Vireo Cusomer Care Team,

Same problem again. I am writing with reference to my order of my Strata 2 headphones (VR896148) placed on 03-04-2026. Update failed and now it won't tunr on. I have kept phone nearby. I request you to look into thiis matter at the earliest.

Yours faithfully,
Payal Vargehse",reported: fw update stuck. asked cx to keep in case 30 min. replacement raised (bricked). [closed],helpdesk
TK-253481,2026-05-20 11:05,2026-05-20 11:26,2026-05-25 12:09,resolved,chat,C108631,VR903299,VA-SW-NX2,Other,Normal,Chat Frontline,A3006,0,2,,,N,screen is unresponsive. VR903299,Escalated to warranty. Issue: unresponsive display. Checked FW version. -TS,helpdesk
TK-253482,2026-05-20 11:13,2026-05-20 12:48,2026-05-20 13:09,resolved,email,C108980,,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,1,,,N,Pathetic experience honestly. This is the second time I am writing abouut this. I bought the Pulse buds on 09 May. payment went through but I got no order id. I alreaddy waited 24 hours. Fix this or I am poosting on twitter.,"payment debited, no order | confirmed with payment gateway -> refund processed to source",helpdesk
TK-253483,2026-05-20 11:29,2026-05-20 11:51,2026-05-20 12:13,resolved,social,C105384,VR892656,VA-HP-ST2,Audio Quality,Normal,Chat Frontline,A3006,0,3,,,N,I am losing patience. Bought Strata 2 around 29-08-2025 from vireo.in. only one side plays sound. I already reset the buds. This is the last time I buy from you.,Escalateed to warranty. Issue: no audio one side. Asked cx to check bud in case. -TS,helpdesk
TK-253484,2026-05-20 12:28,2026-05-20 12:48,2026-05-20 13:02,resolved,voice,C108275,VR885728,VA-EB-PL2,App & Firmware,Normal,Voice Frontline,A3025,0,,,,N,[IVR transcript] can't get past the loading screen in the app please advise,"reported: app crashing. known issue on ios 18 - bug logged. advised beta build, rslvd. cx informed. //RIY",helpdesk
TK-253485,2026-05-20 13:05,2026-05-20 13:19,2026-05-22 13:31,resolved,voice,C106216,,VA-SW-NX2,Other,Normal,Voice Frontline,A3024,0,,,,N,[IVR transcript] hi the courier marked it delivered but nobody in my house got anything,re: dlvry delayed | chk awb w/ crr -> rfnd initiated as lost in transit,helpdesk
TK-253487,2026-05-20 13:35,2026-05-20 14:57,2026-05-20 15:24,resolved,email,C105619,VR904524,VA-EB-PL1,Billing & Payments,High,Billing,A3033,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Pulse earbuds (VR904524) placed on 06 May. Payment went through but I got no order id. I have waited 24 hours. I request you to look into this matter at the earliest.

Sincerely,
Yash Varghese
Gurugram",refund processed to source ~Diya,helpdesk
TK-253488,2026-05-20 14:36,2026-05-20 14:37,2026-05-21 14:58,resolved,chat,C107529,VR886525,VA-AC-CASE,Delivery & Shipping,High,Logistics,A3029,0,,,,N,"the parcel looked like it was kicked here from the warehouse, and the unit has a crack",transit damage | chk w/ courier for damage claim -> reverse pkp arranged [closed],helpdesk
TK-253490,2026-05-20 14:46,2026-05-20 14:49,2026-05-22 15:08,resolved,chat,C106241,VR888621,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3037,0,3,6649,RETURN-QC-OK,N,ordered my strata 3 headphones last week.  the return was accepted but the amount is nowhere in my account. i emailed twice. nothing changed. please advise. awiting response,"1. Refund delay
2. Checked refund status on PG
3. ARN shared with cx",helpdesk
TK-253491,2026-05-20 14:56,2026-05-20 15:06,2026-05-20 15:27,closed,chat,C105846,,VA-SW-NX1,Account & Login,Normal,Chat Frontline,A3027,1,,,,N,"hi
not receiving otp to login
the nexa smartwatch
pls reply","cx states OTP not rcvd. Checked number on account. xfer to Logistics. Number updated, resolved.",helpdesk
TK-253492,2026-05-20 15:09,2026-05-20 17:15,2026-05-25 17:37,resolved,email,C108849,VR899794,VA-EB-AIR,Delivery & Shipping,Low,Logistics,A3031,0,,,,N,"Hi, Order VR899794 (AirLite). I haven't received my order. Pleasse resolve asap. Pleaase revert Saanvi Patel","1. dvlry delayed
2. conf address w/ cx
3. rnfd initiated as lost in transit",helpdesk
TK-253493,2026-05-20 15:24,2026-05-20 17:47,2026-05-20 18:12,closed,voice,C105644,VR883442,VA-SW-NX2,Connectivity,Normal,Voice Frontline,A3023,0,2,,,N,"[IVR transcript] hi there, following up on my earlier complaint - nothing has changed. nexa 2 purchased in march, order vr883442. not pairing with my phone. i forgto the device and tried again. i have been a loyal customer and this is how you treat me. please advise. please revert, shreya kahn","repeat contact - previous fix did not hold. Reset done, paired ok. Issue: device not discoverable. Checked phone OS version. ~Farah",helpdesk
TK-253494,2026-05-20 15:47,2026-05-20 15:53,2026-05-20 16:19,resolved,chat,C107788,VR893038,VA-EB-AIR,Other,Normal,Chat Frontline,A3014,0,5,,,N,the pairing light blinks but nothing ever shows up on my iPhone. VR893038,"cx says pairing failure. walked through forget + re-pair. reset done, paired ok. -MI",helpdesk
TK-253495,2026-05-20 16:08,2026-05-20 16:37,2026-05-20 16:50,closed,email,C103063,,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3032,1,,,,N,I am losing patience.  Got Pulse2 from Amazon a month ago. there is a frying sound in the backgrund of every song. I already changed EQ. Fix this or I am posting on twitter.,cust contacted re static noise in audio. checked fw. transferred to billing. replacement raised.,helpdesk
TK-253496,2026-05-20 17:13,2026-05-20 17:15,2026-05-20 17:43,resolved,chat,C100371,VR882608,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3029,0,5,,,N,"hi
package not delivered even after 11 days
help","ticket raised for shipment not received. raised ticket w/ crr partner. rto conf, reshipped. cx informed. [closed]",helpdesk
TK-253497,2026-05-20 18:28,2026-05-20 22:05,2026-05-21 22:18,resolved,email,C101343,VR886331,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,4,,,N,"Dear Sir/Madam,

I am writing with reference to my order of my Pulse 2 placed on 12-05-2026.  Packed the box a week ago and it's still here. I have rescheduled pickup twice. I request you to provide a resolution within 3 working days.

Regards,
Daniel Pawar
Dehradun","Customer reached out - pickup missed. Checked pickup AWB. Pickup done, refund initiated. Follow-up not required.",helpdesk
TK-253498,2026-05-20 18:36,2026-05-21 00:42,2026-05-21 01:14,resolved,email,C102923,,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3017,0,5,,,N,"Hi,
I bought the Pulse 2 earbuds on January 29. Plugging in does nothing on the case, cable works on my phone.
I charged for 6 hours nothing.
Not acceptable at this price.
Can someone fix this?
Thanks & regards Aadhya",as discussde ~Kabir,helpdesk
TK-253499,2026-05-20 21:29,2026-05-20 21:30,2026-05-20 21:54,resolved,chat,C102286,VR903596,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3015,0,4,,,N,"this is very disappointing. ordered pulse 2 around diwali. microphone is very low on the pulse 2. i already checked mic permissions. i want a replacement or refund, nothing else.",mic issue | chk mic permissions on phone -> fw update advised,helpdesk
TK-253500,2026-05-20 22:28,2026-05-21 00:20,2026-05-29 02:09,resolved,email,C102448,VR905517,VA-SP-MINI,Warranty & Repair,High,Escalations & Warranty,A3042,0,,,,Y,"hey
there's a dent on the case straight out of the box
orbit mini","ticket raised for transit damage. photos rcvd, damage conf. new unit shipped under doa. follow-up not required.",helpdesk
TK-253501,2026-05-20 22:36,2026-05-20 23:10,2026-05-20 23:46,resolved,social,C105010,,VA-EB-PL1,App & Firmware,Normal,Chat Frontline,A3001,0,2,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of my Pulse placed on 13/02. Firmware update is stuck at 89%. I have kept it in the case. I requset you to provide a resolution within 3 working days.

Sincerely,
Sai Bhatia
Thiruvananthapuram",cx: firmware update failed | checked fw 3.6.5 rollout -> recovery successful -SK,helpdesk
